ws_sold_date_sk|ws_sold_time_sk|ws_ship_date_sk|ws_item_sk|ws_bill_customer_sk|ws_bill_cdemo_sk|ws_bill_hdemo_sk|ws_bill_addr_sk|ws_ship_customer_sk|ws_ship_cdemo_sk|ws_ship_hdemo_sk|ws_ship_addr_sk|ws_web_page_sk|ws_web_site_sk|ws_ship_mode_sk|ws_warehouse_sk|ws_promo_sk|ws_order_number|ws_quantity|ws_wholesale_cost|ws_list_price|ws_sales_price|ws_ext_discount_amt|ws_ext_sales_price|ws_ext_wholesale_cost|ws_ext_list_price|ws_ext_tax|ws_coupon_amt|ws_ext_ship_cost|ws_net_paid|ws_net_paid_inc_tax|ws_net_paid_inc_ship|ws_net_paid_inc_ship_tax|ws_net_profit
2451879|73236|2451886|205|6759|55673|954|3875|5478|16137|2744|1311|5|1|20|1|8|1444|35|20.54|42.72|21.78|732.90|762.30|718.90|1495.20|53.36|0.00|478.45|762.30|815.66|1240.75|1294.11|43.40
2451879|73236|2451891|260|6759|55673|954|3875|5478|16137|2744|1311|2|2|20|1|29|1444|67|57.37|162.35|115.26|3155.03|7722.42|3843.79|10877.45|617.79|0.00|761.12|7722.42|8340.21|8483.54|9101.33|3878.63
2451879|73236|2451912|803|6759|55673|954|3875|5478|16137|2744|1311|2|1|16|1|3|1444|32|15.19|34.48|31.72|88.32|1015.04|486.08|1103.36|20.30|0.00|10.88|1015.04|1035.34|1025.92|1046.22|528.96
2451879|73236|2451914|1711|6759|55673|954|3875|5478|16137|2744|1311|5|1|10|1|18|1444|43|89.80|138.29|113.39|1070.70|4875.77|3861.40|5946.47|390.06|0.00|832.48|4875.77|5265.83|5708.25|6098.31|1014.37
2451879|73236|2451930|1531|6759|55673|954|3875|5478|16137|2744|1311|1|1|6|1|13|1444|35|5.87|15.67|4.23|400.40|148.05|205.45|548.45|10.36|0.00|21.70|148.05|158.41|169.75|180.11|-57.40
2452345|65443|2452408|597|9488|136492|2216|3180|7418|153033|623|2533|3|1|14|1|9|1445|29|53.85|77.00|56.98|580.58|1652.42|1561.65|2233.00|16.52|0.00|357.28|1652.42|1668.94|2009.70|2026.22|90.77
2452345|65443|2452465|1375|9488|136492|2216|3180|7418|153033|623|2533|6|1|13|1|5|1445|46|41.62|117.78|81.26|1679.92|3737.96|1914.52|5417.88|112.13|0.00|379.04|3737.96|3850.09|4117.00|4229.13|1823.44
2452345|65443|2452412|126|9488|136492|2216|3180|7418|153033|623|2533|1|3|8|1|26|1445|5|58.60|125.99|37.79|441.00|188.95|293.00|629.95|13.22|0.00|119.65|188.95|202.17|308.60|321.82|-104.05
2452345|65443|2452435|1239|9488|136492|2216|3180|7418|153033|623|2533|1|1|7|1|13|1445|42|98.02|263.67|247.84|664.86|10409.28|4116.84|11074.14|0.00|0.00|1661.10|10409.28|10409.28|12070.38|12070.38|6292.44
2452345|65443|2452383|1641|9488|136492|2216|3180|7418|153033|623|2533|6|1|4|1|26|1445|94|27.78|41.39|3.31|3579.52|311.14|2611.32|3890.66|0.00|143.12|0.00|168.02|168.02|168.02|168.02|-2443.30
2452345|65443|2452382|301|9488|136492|2216|3180|7418|153033|623|2533|3|3|15|1|10|1445|79|24.53|58.62|38.68|1575.26|3055.72|1937.87|4630.98|213.90|0.00|694.41|3055.72|3269.62|3750.13|3964.03|1117.85
2452345|65443|2452412|9|9488|136492|2216|3180|7418|153033|623|2533|1|1|17|1|1|1445|88|68.56|194.02|161.03|2903.12|14170.64|6033.28|17073.76|708.53|0.00|512.16|14170.64|14879.17|14682.80|15391.33|8137.36
2452345|65443|2452421|891|9488|136492|2216|3180|7418|153033|623|2533|6|3|19|1|4|1445|43|1.69|3.75|0.18|153.51|7.74|72.67|161.25|0.37|3.56|41.71|4.18|4.55|45.89|46.26|-68.49
2452062|65518|2452113|359|1088|48904|6753|4362|2194|149918|2896|2707|3|3|9|1|30|1446|42|35.48|98.98|50.47|2037.42|2119.74|1490.16|4157.16|127.18|0.00|789.60|2119.74|2246.92|2909.34|3036.52|629.58
2452062|65518|2452165|1449|1088|48904|6753|4362|2194|149918|2896|2707|1|1|19|1|25|1446|48|11.57|17.00|16.15|40.80|775.20|555.36|816.00|28.83|294.57|40.80|480.63|509.46|521.43|550.26|-74.73
2452062|65518|2452081|861|1088|48904|6753|4362|2194|149918|2896|2707|1|1|5|1|7|1446|83|23.57|34.17|10.25|1985.36|850.75|1956.31|2836.11|51.04|0.00|170.15|850.75|901.79|1020.90|1071.94|-1105.56
2452062|65518|2452163|775|1088|48904|6753|4362|2194|149918|2896|2707|1|1|13|1|22|1446|66|28.78|46.91|14.07|2167.44|928.62|1899.48|3096.06|65.00|0.00|370.92|928.62|993.62|1299.54|1364.54|-970.86
2452062|65518|2452140|1315|1088|48904|6753|4362|2194|149918|2896|2707|3|3|13|1|20|1446|78|47.40|74.89|34.44|3155.10|2686.32|3697.20|5841.42|214.90|0.00|1518.66|2686.32|2901.22|4204.98|4419.88|-1010.88
2452062|65518|2452169|193|1088|48904|6753|4362|2194|149918|2896|2707|1|1|20|1|11|1446|28|14.59|39.97|15.18|694.12|425.04|408.52|1119.16|29.75|0.00|481.04|425.04|454.79|906.08|935.83|16.52
2452062|65518|2452084|1217|1088|48904|6753|4362|2194|149918|2896|2707|3|1|7|1|12|1446|29|45.67|85.40|23.05|1808.15|668.45|1324.43|2476.60|40.10|0.00|49.30|668.45|708.55|717.75|757.85|-655.98
2452062|65518|2452104|375|1088|48904|6753|4362|2194|149918|2896|2707|3|3|11|1|25|1446|80|94.76|262.48|136.48|10080.00|10918.40|7580.80|20998.40|545.92|0.00|5879.20|10918.40|11464.32|16797.60|17343.52|3337.60
2451093|75259|2451158|1102|8482|93091|3780|4382|8633|125385|3402|4779|1|1|16|1|11|1447|12|22.63|51.59|6.19|544.80|74.28|271.56|619.08|2.22|0.00|222.84|74.28|76.50|297.12|299.34|-197.28
2451093|75259|2451207|188|8482|93091|3780|4382|8633|125385|3402|4779|1|1|2|1|11|1447|29|37.07|42.25|41.82|12.47|1212.78|1075.03|1225.25|12.12|0.00|147.03|1212.78|1224.90|1359.81|1371.93|137.75
2451093|75259|2451149|1447|8482|93091|3780|4382|8633|125385|3402|4779|2|2|4|1|23|1447|61|51.17|93.12|83.80|568.52|5111.80|3121.37|5680.32|357.82|0.00|794.83|5111.80|5469.62|5906.63|6264.45|1990.43
2451093|75259|2451110|64|8482|93091|3780|4382|8633|125385|3402|4779|1|2|9|1|30|1447|62|74.74|207.77|39.47|10434.60|2447.14|4633.88|12881.74|24.47|0.00|1931.92|2447.14|2471.61|4379.06|4403.53|-2186.74
2451093|75259|2451192|700|8482|93091|3780|4382|8633|125385|3402|4779|1|2|10|1|3|1447|72|8.37|16.32|13.87|176.40|998.64|602.64|1175.04|38.94|349.52|481.68|649.12|688.06|1130.80|1169.74|46.48
2451093|75259|2451103|386|8482|93091|3780|4382|8633|125385|3402|4779|2|1|4|1|4|1447|64|73.19|208.59|33.37|11214.08|2135.68|4684.16|13349.76|186.44|64.07|3203.84|2071.61|2258.05|5275.45|5461.89|-2612.55
2451093|75259|2451169|1051|8482|93091|3780|4382|8633|125385|3402|4779|4|1|13|1|28|1447|65|99.00|198.00|162.36|2316.60|10553.40|6435.00|12870.00|316.60|0.00|6048.90|10553.40|10870.00|16602.30|16918.90|4118.40
2451093|75259|2451167|1544|8482|93091|3780|4382|8633|125385|3402|4779|1|2|12|1|6|1447|78|60.02|100.23|52.11|3753.36|4064.58|4681.56|7817.94|284.52|0.00|2031.90|4064.58|4349.10|6096.48|6381.00|-616.98
2451093|75259|2451193|976|8482|93091|3780|4382|8633|125385|3402|4779|4|1|19|1|30|1447|62|65.06|83.92|52.86|1925.72|3277.32|4033.72|5203.04|251.69|131.09|2341.12|3146.23|3397.92|5487.35|5739.04|-887.49
2451093|75259|2451185|838|8482|93091|3780|4382|8633|125385|3402|4779|4|1|15|1|12|1447|9|24.51|61.02|46.98|126.36|422.82|220.59|549.18|12.68|0.00|65.88|422.82|435.50|488.70|501.38|202.23
2452305|58132|2452404|501|9886|179797|6141|3845|5489|79029|5612|2322|3|3|20|1|8|1448|9|7.64|7.64|0.22|66.78|1.98|68.76|68.76|0.05|0.00|30.87|1.98|2.03|32.85|32.90|-66.78
2452305|58132|2452346|1029|9886|179797|6141|3845|5489|79029|5612|2322|1|3|16|1|14|1448|13|80.69|109.73|109.73|0.00|1426.49|1048.97|1426.49|114.11|0.00|0.00|1426.49|1540.60|1426.49|1540.60|377.52
2452305|58132|2452347|1185|9886|179797|6141|3845|5489|79029|5612|2322|1|3|12|1|17|1448|87|93.36|138.17|27.63|9616.98|2403.81|8122.32|12020.79|192.30|0.00|3726.21|2403.81|2596.11|6130.02|6322.32|-5718.51
2452305|58132|2452401|480|9886|179797|6141|3845|5489|79029|5612|2322|6|1|20|1|24|1448|35|80.66|229.07|119.11|3848.60|4168.85|2823.10|8017.45|375.19|0.00|240.45|4168.85|4544.04|4409.30|4784.49|1345.75
2452305|58132|2452370|927|9886|179797|6141|3845|5489|79029|5612|2322|1|1|5|1|16|1448|78|10.53|13.16|2.10|862.68|163.80|821.34|1026.48|4.91|0.00|297.18|163.80|168.71|460.98|465.89|-657.54
2452305|58132|2452410|1633|9886|179797|6141|3845|5489|79029|5612|2322|1|1|19|1|17|1448|70|91.67|170.50|83.54|6087.20|5847.80|6416.90|11935.00|114.03|2046.73|1193.50|3801.07|3915.10|4994.57|5108.60|-2615.83
2452305|58132|2452424|216|9886|179797|6141|3845|5489|79029|5612|2322|1|3|2|1|16|1448|3|82.67|150.45|1.50|446.85|4.50|248.01|451.35|0.36|0.00|99.27|4.50|4.86|103.77|104.13|-243.51
2452305|58132|2452390|1170|9886|179797|6141|3845|5489|79029|5612|2322|3|3|17|1|9|1448|2|86.57|90.03|83.72|12.62|167.44|173.14|180.06|0.00|0.00|63.02|167.44|167.44|230.46|230.46|-5.70
2452305|58132|2452411|750|9886|179797|6141|3845|5489|79029|5612|2322|1|1|11|1|16|1448|15|8.81|14.00|6.58|111.30|98.70|132.15|210.00|2.96|0.00|6.30|98.70|101.66|105.00|107.96|-33.45
2452305|58132|2452317|877|9886|179797|6141|3845|5489|79029|5612|2322|1|3|1|1|27|1448|61|18.00|52.38|2.61|3035.97|159.21|1098.00|3195.18|1.59|0.00|798.49|159.21|160.80|957.70|959.29|-938.79
2452305|58132|2452378|1555|9886|179797|6141|3845|5489|79029|5612|2322|1|3|16|1|4|1448|82|27.35|62.08|18.62|3563.72|1526.84|2242.70|5090.56|34.35|381.71|203.36|1145.13|1179.48|1348.49|1382.84|-1097.57
2452305|58132|2452306|465|9886|179797|6141|3845|5489|79029|5612|2322|3|3|6|1|28|1448|14|10.09|14.83|3.70|155.82|51.80|141.26|207.62|1.55|0.00|47.74|51.80|53.35|99.54|101.09|-89.46
2452305|58132|2452375|1014|9886|179797|6141|3845|5489|79029|5612|2322|6|1|8|1|20|1448|53|3.36|5.17|4.65|27.56|246.45|178.08|274.01|14.78|0.00|90.10|246.45|261.23|336.55|351.33|68.37
2452305|58132|2452396|1500|9886|179797|6141|3845|5489|79029|5612|2322|1|1|3|1|17|1448|29|37.55|91.24|8.21|2407.87|238.09|1088.95|2645.96|19.04|0.00|343.94|238.09|257.13|582.03|601.07|-850.86
2451585|22203|2451683|599|210|75261|25|309|2805|53931|7182|3000|5|1|2|1|8|1449|94|48.49|54.30|20.63|3164.98|1939.22|4558.06|5104.20|38.78|0.00|2041.68|1939.22|1978.00|3980.90|4019.68|-2618.84
2451585|22203|2451683|755|210|75261|25|309|2805|53931|7182|3000|2|1|12|1|19|1449|72|51.97|133.04|61.19|5173.20|4405.68|3741.84|9578.88|352.45|0.00|1149.12|4405.68|4758.13|5554.80|5907.25|663.84
2451585|22203|2451662|710|210|75261|25|309|2805|53931|7182|3000|1|1|5|1|11|1449|8|39.62|76.86|3.84|584.16|30.72|316.96|614.88|0.30|0.00|239.76|30.72|31.02|270.48|270.78|-286.24
2451585|22203|2451623|1441|210|75261|25|309|2805|53931|7182|3000|5|2|14|1|9|1449|74|59.79|123.76|32.17|6777.66|2380.58|4424.46|9158.24|0.00|0.00|3022.16|2380.58|2380.58|5402.74|5402.74|-2043.88
2451585|22203|2451610|239|210|75261|25|309|2805|53931|7182|3000|5|1|18|1|18|1449|46|35.96|103.92|37.41|3059.46|1720.86|1654.16|4780.32|103.25|0.00|2198.80|1720.86|1824.11|3919.66|4022.91|66.70
2451585|22203|2451660|656|210|75261|25|309|2805|53931|7182|3000|1|1|14|1|24|1449|31|2.15|5.63|0.45|160.58|13.95|66.65|174.53|0.00|0.00|48.67|13.95|13.95|62.62|62.62|-52.70
2451585|22203|2451689|1748|210|75261|25|309|2805|53931|7182|3000|5|1|2|1|25|1449|7|93.47|119.64|27.51|644.91|192.57|654.29|837.48|1.92|0.00|368.48|192.57|194.49|561.05|562.97|-461.72
2451585|22203|2451685|25|210|75261|25|309|2805|53931|7182|3000|5|2|11|1|2|1449|77|5.39|8.19|0.81|568.26|62.37|415.03|630.63|1.27|36.79|50.05|25.58|26.85|75.63|76.90|-389.45
2451585|22203|2451696|1327|210|75261|25|309|2805|53931|7182|3000|5|1|9|1|13|1449|88|94.99|208.02|197.61|916.08|17389.68|8359.12|18305.76|410.39|7129.76|6772.48|10259.92|10670.31|17032.40|17442.79|1900.80
2451585|22203|2451666|1658|210|75261|25|309|2805|53931|7182|3000|2|2|17|1|6|1449|90|44.37|93.17|28.88|5786.10|2599.20|3993.30|8385.30|114.62|961.70|837.90|1637.50|1752.12|2475.40|2590.02|-2355.80
2451585|22203|2451654|557|210|75261|25|309|2805|53931|7182|3000|5|2|4|1|1|1449|47|40.92|51.15|30.69|961.62|1442.43|1923.24|2404.05|0.00|0.00|624.63|1442.43|1442.43|2067.06|2067.06|-480.81
2451585|22203|2451627|1460|210|75261|25|309|2805|53931|7182|3000|1|2|12|1|8|1449|43|29.99|36.58|32.92|157.38|1415.56|1289.57|1572.94|99.08|0.00|188.34|1415.56|1514.64|1603.90|1702.98|125.99
2451585|22203|2451673|1669|210|75261|25|309|2805|53931|7182|3000|5|1|1|1|22|1449|81|75.01|140.26|78.54|4999.32|6361.74|6075.81|11361.06|89.70|3371.72|2839.86|2990.02|3079.72|5829.88|5919.58|-3085.79
2451585|22203|2451671|1445|210|75261|25|309|2805|53931|7182|3000|2|2|14|1|1|1449|20|74.47|98.30|63.89|688.20|1277.80|1489.40|1966.00|34.88|115.00|471.80|1162.80|1197.68|1634.60|1669.48|-326.60
2452155|18795|2452221|1587|9742|160800|2498|3676|5375|22229|4967|2305|5|1|3|1|15|1450|10|22.98|52.85|42.80|100.50|428.00|229.80|528.50|29.96|0.00|110.90|428.00|457.96|538.90|568.86|198.20
2452155|18795|2452238|1485|9742|160800|2498|3676|5375|22229|4967|2305|3|3|19|1|26|1450|87|95.43|170.81|49.53|10551.36|4309.11|8302.41|14860.47|54.29|3533.47|742.98|775.64|829.93|1518.62|1572.91|-7526.77
2452155|18795|2452241|499|9742|160800|2498|3676|5375|22229|4967|2305|3|3|13|1|4|1450|12|74.51|127.41|81.54|550.44|978.48|894.12|1528.92|19.56|0.00|76.44|978.48|998.04|1054.92|1074.48|84.36
2452155|18795|2452196|1571|9742|160800|2498|3676|5375|22229|4967|2305|5|3|7|1|5|1450|89|27.27|65.44|32.72|2912.08|2912.08|2427.03|5824.16|75.71|1019.22|2562.31|1892.86|1968.57|4455.17|4530.88|-534.17
2452155|18795|2452232|849|9742|160800|2498|3676|5375|22229|4967|2305|5|3|9|1|23|1450|10|89.54|194.30|77.72|1165.80|777.20|895.40|1943.00|12.59|147.66|233.10|629.54|642.13|862.64|875.23|-265.86
2452155|18795|2452254|777|9742|160800|2498|3676|5375|22229|4967|2305|3|3|20|1|17|1450|51|72.79|195.07|187.26|398.31|9550.26|3712.29|9948.57|95.50|0.00|4177.92|9550.26|9645.76|13728.18|13823.68|5837.97
2452155|18795|2452168|1503|9742|160800|2498|3676|5375|22229|4967|2305|5|1|9|1|27|1450|81|32.26|89.03|17.80|5769.63|1441.80|2613.06|7211.43|0.00|0.00|1730.16|1441.80|1441.80|3171.96|3171.96|-1171.26
2452155|18795|2452225|1413|9742|160800|2498|3676|5375|22229|4967|2305|5|1|18|1|5|1450|39|79.25|127.59|45.93|3184.74|1791.27|3090.75|4976.01|17.91|0.00|1940.64|1791.27|1809.18|3731.91|3749.82|-1299.48
2452155|18795|2452260|1505|9742|160800|2498|3676|5375|22229|4967|2305|5|1|6|1|12|1450|5|88.92|119.15|4.76|571.95|23.80|444.60|595.75|2.14|0.00|0.00|23.80|25.94|23.80|25.94|-420.80
2452155|18795|2452217|99|9742|160800|2498|3676|5375|22229|4967|2305|1|3|5|1|18|1450|88|1.53|2.58|0.28|202.40|24.64|134.64|227.04|0.00|0.00|72.16|24.64|24.64|96.80|96.80|-110.00
2452155|18795|2452232|853|9742|160800|2498|3676|5375|22229|4967|2305|5|1|6|1|11|1450|20|74.15|197.98|57.41|2811.40|1148.20|1483.00|3959.60|91.85|0.00|831.40|1148.20|1240.05|1979.60|2071.45|-334.80
2452155|18795|2452257|617|9742|160800|2498|3676|5375|22229|4967|2305|1|1|15|1|16|1450|36|5.11|10.57|3.80|243.72|136.80|183.96|380.52|6.84|0.00|3.60|136.80|143.64|140.40|147.24|-47.16
2452155|18795|2452225|695|9742|160800|2498|3676|5375|22229|4967|2305|3|1|11|1|20|1450|65|41.17|111.15|74.47|2384.20|4840.55|2676.05|7224.75|338.83|0.00|3250.65|4840.55|5179.38|8091.20|8430.03|2164.50
2452155|18795|2452255|497|9742|160800|2498|3676|5375|22229|4967|2305|5|1|11|1|25|1450|71|48.48|117.32|90.33|1916.29|6413.43|3442.08|8329.72|320.67|0.00|332.99|6413.43|6734.10|6746.42|7067.09|2971.35
2452155|18795|2452252|483|9742|160800|2498|3676|5375|22229|4967|2305|1|3|9|1|9|1450|46|44.34|71.38|5.71|3020.82|262.66|2039.64|3283.48|16.73|23.63|1575.96|239.03|255.76|1814.99|1831.72|-1800.61
2451444|44466|2451465|752|6073|1310|1060|1530|1255|88722|6227|1765|1|2|17|1|22|1451|62|17.36|38.01|32.30|354.02|2002.60|1076.32|2356.62|0.00|0.00|424.08|2002.60|2002.60|2426.68|2426.68|926.28
2451444|44466|2451554|1105|6073|1310|1060|1530|1255|88722|6227|1765|2|1|2|1|6|1451|10|46.67|138.60|12.47|1261.30|124.70|466.70|1386.00|0.00|0.00|221.70|124.70|124.70|346.40|346.40|-342.00
2451444|44466|2451502|1420|6073|1310|1060|1530|1255|88722|6227|1765|1|2|1|1|27|1451|64|33.14|68.59|37.72|1975.68|2414.08|2120.96|4389.76|24.14|0.00|2062.72|2414.08|2438.22|4476.80|4500.94|293.12
2451444|44466|2451456|518|6073|1310|1060|1530|1255|88722|6227|1765|2|1|4|1|8|1451|62|24.16|30.68|0.00|1902.16|0.00|1497.92|1902.16|0.00|0.00|228.16|0.00|0.00|228.16|228.16|-1497.92
2451444|44466|2451518|56|6073|1310|1060|1530|1255|88722|6227|1765|1|2|8|1|6|1451|18|1.95|2.30|0.50|32.40|9.00|35.10|41.40|0.45|0.00|20.16|9.00|9.45|29.16|29.61|-26.10
2451444|44466|2451515|920|6073|1310|1060|1530|1255|88722|6227|1765|2|1|6|1|3|1451|31|36.48|105.06|18.91|2670.65|586.21|1130.88|3256.86|52.75|0.00|553.66|586.21|638.96|1139.87|1192.62|-544.67
2451444|44466|2451514|307|6073|1310|1060|1530|1255|88722|6227|1765|4|1|7|1|29|1451|21|21.57|26.96|7.00|419.16|147.00|452.97|566.16|8.82|0.00|220.71|147.00|155.82|367.71|376.53|-305.97
2451444|44466|2451553|1112|6073|1310|1060|1530|1255|88722|6227|1765|1|2|18|1|23|1451|26|25.87|49.15|47.67|38.48|1239.42|672.62|1277.90|61.97|0.00|191.62|1239.42|1301.39|1431.04|1493.01|566.80
2451444|44466|2451542|824|6073|1310|1060|1530|1255|88722|6227|1765|4|2|20|1|15|1451|75|56.08|95.89|51.78|3308.25|3883.50|4206.00|7191.75|193.01|1126.21|3451.50|2757.29|2950.30|6208.79|6401.80|-1448.71
2451444|44466|2451472|1021|6073|1310|1060|1530|1255|88722|6227|1765|4|1|2|1|12|1451|88|31.27|38.77|38.77|0.00|3411.76|2751.76|3411.76|238.82|0.00|749.76|3411.76|3650.58|4161.52|4400.34|660.00
2451444|44466|2451530|235|6073|1310|1060|1530|1255|88722|6227|1765|2|2|14|1|3|1451|63|53.24|153.33|6.13|9273.60|386.19|3354.12|9659.79|7.72|0.00|3863.79|386.19|393.91|4249.98|4257.70|-2967.93
2451444|44466|2451554|1453|6073|1310|1060|1530|1255|88722|6227|1765|4|1|4|1|14|1451|64|37.47|71.94|49.63|1427.84|3176.32|2398.08|4604.16|95.28|0.00|1196.80|3176.32|3271.60|4373.12|4468.40|778.24
2451444|44466|2451476|1693|6073|1310|1060|1530|1255|88722|6227|1765|1|1|12|1|21|1451|73|69.02|122.85|65.11|4215.02|4753.03|5038.46|8968.05|427.77|0.00|3228.06|4753.03|5180.80|7981.09|8408.86|-285.43
2451444|44466|2451513|1273|6073|1310|1060|1530|1255|88722|6227|1765|4|2|7|1|30|1451|75|74.37|92.21|17.51|5602.50|1313.25|5577.75|6915.75|0.00|0.00|3319.50|1313.25|1313.25|4632.75|4632.75|-4264.50
2451444|44466|2451498|1652|6073|1310|1060|1530|1255|88722|6227|1765|1|1|17|1|4|1451|75|99.68|187.39|18.73|12649.50|1404.75|7476.00|14054.25|84.28|0.00|1264.50|1404.75|1489.03|2669.25|2753.53|-6071.25
2451444|44466|2451492|1300|6073|1310|1060|1530|1255|88722|6227|1765|2|1|13|1|26|1451|34|68.12|191.41|122.50|2342.94|4165.00|2316.08|6507.94|166.60|0.00|260.10|4165.00|4331.60|4425.10|4591.70|1848.92
2451525|37831|2451542|1262|386|55282|3218|4434|8412|126517|5968|2939|1|1|9|1|12|1452|50|6.62|11.32|9.16|108.00|458.00|331.00|566.00|23.90|192.36|271.50|265.64|289.54|537.14|561.04|-65.36
2451525|37831|2451540|691|386|55282|3218|4434|8412|126517|5968|2939|1|2|19|1|15|1452|47|23.66|47.08|31.54|730.38|1482.38|1112.02|2212.76|133.41|0.00|885.01|1482.38|1615.79|2367.39|2500.80|370.36
2451525|37831|2451621|1687|386|55282|3218|4434|8412|126517|5968|2939|1|1|14|1|18|1452|30|71.52|163.78|101.54|1867.20|3046.20|2145.60|4913.40|91.38|0.00|442.20|3046.20|3137.58|3488.40|3579.78|900.60
2451525|37831|2451581|787|386|55282|3218|4434|8412|126517|5968|2939|1|2|7|1|18|1452|61|45.37|69.86|48.20|1321.26|2940.20|2767.57|4261.46|58.80|0.00|1618.94|2940.20|2999.00|4559.14|4617.94|172.63
2451525|37831|2451612|2|386|55282|3218|4434|8412|126517|5968|2939|4|2|9|1|6|1452|55|62.53|69.40|64.54|267.30|3549.70|3439.15|3817.00|106.49|0.00|572.55|3549.70|3656.19|4122.25|4228.74|110.55
2451525|37831|2451568|646|386|55282|3218|4434|8412|126517|5968|2939|1|2|12|1|9|1452|49|33.04|51.54|12.36|1919.82|605.64|1618.96|2525.46|24.22|0.00|1009.89|605.64|629.86|1615.53|1639.75|-1013.32
2451525|37831|2451639|872|386|55282|3218|4434|8412|126517|5968|2939|1|2|11|1|15|1452|16|87.29|90.78|81.70|145.28|1307.20|1396.64|1452.48|36.47|901.96|145.12|405.24|441.71|550.36|586.83|-991.40
2451525|37831|2451602|295|386|55282|3218|4434|8412|126517|5968|2939|2|1|3|1|14|1452|30|43.80|116.94|19.87|2912.10|596.10|1314.00|3508.20|5.96|0.00|1122.60|596.10|602.06|1718.70|1724.66|-717.90
2451525|37831|2451554|770|386|55282|3218|4434|8412|126517|5968|2939|2|2|10|1|18|1452|29|43.90|90.87|22.71|1976.64|658.59|1273.10|2635.23|6.58|0.00|684.98|658.59|665.17|1343.57|1350.15|-614.51
2451525|37831|2451572|916|386|55282|3218|4434|8412|126517|5968|2939|2|2|1|1|29|1452|23|4.57|4.84|0.14|108.10|3.22|105.11|111.32|0.12|0.80|45.54|2.42|2.54|47.96|48.08|-102.69
2451902|47773|2451918|1687|2721|49830|972|1121|6716|118411|4060|1956|1|2|8|1|18|1453|97|85.93|138.34|53.95|8185.83|5233.15|8335.21|13418.98|156.99|0.00|2280.47|5233.15|5390.14|7513.62|7670.61|-3102.06
2451902|47773|2451950|787|2721|49830|972|1121|6716|118411|4060|1956|5|1|2|1|13|1453|48|18.52|22.40|21.50|43.20|1032.00|888.96|1075.20|10.32|0.00|150.24|1032.00|1042.32|1182.24|1192.56|143.04
2451902|47773|2451978|2|2721|49830|972|1121|6716|118411|4060|1956|1|1|11|1|1|1453|68|96.13|174.95|47.23|8684.96|3211.64|6536.84|11896.60|96.34|0.00|1784.32|3211.64|3307.98|4995.96|5092.30|-3325.20
2451902|47773|2452009|647|2721|49830|972|1121|6716|118411|4060|1956|1|2|12|1|4|1453|50|19.58|34.65|28.06|329.50|1403.00|979.00|1732.50|41.24|715.53|866.00|687.47|728.71|1553.47|1594.71|-291.53
2451902|47773|2451914|872|2721|49830|972|1121|6716|118411|4060|1956|5|2|17|1|19|1453|5|74.19|220.34|114.57|528.85|572.85|370.95|1101.70|40.09|0.00|308.45|572.85|612.94|881.30|921.39|201.90
2451902|47773|2451903|295|2721|49830|972|1121|6716|118411|4060|1956|5|1|14|1|25|1453|19|33.79|44.94|38.19|128.25|725.61|642.01|853.86|14.51|0.00|418.38|725.61|740.12|1143.99|1158.50|83.60
2451902|47773|2451973|770|2721|49830|972|1121|6716|118411|4060|1956|1|1|1|1|29|1453|3|6.37|15.41|0.15|45.78|0.45|19.11|46.23|0.01|0.00|6.93|0.45|0.46|7.38|7.39|-18.66
2451902|47773|2451936|917|2721|49830|972|1121|6716|118411|4060|1956|1|1|2|1|2|1453|80|96.59|244.37|7.33|18963.20|586.40|7727.20|19549.60|46.91|0.00|4300.80|586.40|633.31|4887.20|4934.11|-7140.80
2451902|47773|2451933|1681|2721|49830|972|1121|6716|118411|4060|1956|5|2|13|1|28|1453|44|21.76|39.82|23.09|736.12|1015.96|957.44|1752.08|71.11|0.00|840.84|1015.96|1087.07|1856.80|1927.91|58.52
2451144|71931|2451153|838|4085|141881|4124|3920|5201|122890|1807|2411|1|2|6|1|22|1454|50|27.82|71.49|35.74|1787.50|1787.00|1391.00|3574.50|17.87|0.00|35.50|1787.00|1804.87|1822.50|1840.37|396.00
2451144|71931|2451226|445|4085|141881|4124|3920|5201|122890|1807|2411|2|1|14|1|5|1454|55|10.23|28.23|12.42|869.55|683.10|562.65|1552.65|0.00|0.00|465.30|683.10|683.10|1148.40|1148.40|120.45
2451144|71931|2451156|1034|4085|141881|4124|3920|5201|122890|1807|2411|4|1|18|1|9|1454|39|44.18|69.36|51.32|703.56|2001.48|1723.02|2705.04|160.11|0.00|1271.01|2001.48|2161.59|3272.49|3432.60|278.46
2451144|71931|2451213|1424|4085|141881|4124|3920|5201|122890|1807|2411|2|2|14|1|18|1454|29|90.29|96.61|35.74|1765.23|1036.46|2618.41|2801.69|31.09|0.00|840.42|1036.46|1067.55|1876.88|1907.97|-1581.95
2451144|71931|2451161|781|4085|141881|4124|3920|5201|122890|1807|2411|1|2|16|1|8|1454|88|6.27|14.92|5.07|866.80|446.16|551.76|1312.96|22.30|0.00|406.56|446.16|468.46|852.72|875.02|-105.60
2451144|71931|2451218|652|4085|141881|4124|3920|5201|122890|1807|2411|1|2|14|1|25|1454|56|59.24|138.62|49.90|4968.32|2794.40|3317.44|7762.72|111.77|0.00|1164.24|2794.40|2906.17|3958.64|4070.41|-523.04
