cd_demo_sk|cd_gender|cd_marital_status|cd_education_status|cd_purchase_estimate|cd_credit_rating|cd_dep_count|cd_dep_employed_count|cd_dep_college_count
32121|M|M|Unknown|9500|High Risk|5|0|0
32122|F|M|Unknown|9500|High Risk|5|0|0
32123|M|S|Unknown|9500|High Risk|5|0|0
32124|F|S|Unknown|9500|High Risk|5|0|0
32125|M|D|Unknown|9500|High Risk|5|0|0
32126|F|D|Unknown|9500|High Risk|5|0|0
32127|M|W|Unknown|9500|High Risk|5|0|0
32128|F|W|Unknown|9500|High Risk|5|0|0
32129|M|U|Unknown|9500|High Risk|5|0|0
32130|F|U|Unknown|9500|High Risk|5|0|0
32131|M|M|Primary|10000|High Risk|5|0|0
32132|F|M|Primary|10000|High Risk|5|0|0
32133|M|S|Primary|10000|High Risk|5|0|0
32134|F|S|Primary|10000|High Risk|5|0|0
32135|M|D|Primary|10000|High Risk|5|0|0
32136|F|D|Primary|10000|High Risk|5|0|0
32137|M|W|Primary|10000|High Risk|5|0|0
32138|F|W|Primary|10000|High Risk|5|0|0
32139|M|U|Primary|10000|High Risk|5|0|0
32140|F|U|Primary|10000|High Risk|5|0|0
32141|M|M|Secondary|10000|High Risk|5|0|0
32142|F|M|Secondary|10000|High Risk|5|0|0
32143|M|S|Secondary|10000|High Risk|5|0|0
32144|F|S|Secondary|10000|High Risk|5|0|0
32145|M|D|Secondary|10000|High Risk|5|0|0
32146|F|D|Secondary|10000|High Risk|5|0|0
32147|M|W|Secondary|10000|High Risk|5|0|0
32148|F|W|Secondary|10000|High Risk|5|0|0
32149|M|U|Secondary|10000|High Risk|5|0|0
32150|F|U|Secondary|10000|High Risk|5|0|0
32151|M|M|College|10000|High Risk|5|0|0
32152|F|M|College|10000|High Risk|5|0|0
32153|M|S|College|10000|High Risk|5|0|0
32154|F|S|College|10000|High Risk|5|0|0
32155|M|D|College|10000|High Risk|5|0|0
32156|F|D|College|10000|High Risk|5|0|0
32157|M|W|College|10000|High Risk|5|0|0
32158|F|W|College|10000|High Risk|5|0|0
32159|M|U|College|10000|High Risk|5|0|0
32160|F|U|College|10000|High Risk|5|0|0
32161|M|M|2 yr Degree|10000|High Risk|5|0|0
32162|F|M|2 yr Degree|10000|High Risk|5|0|0
32163|M|S|2 yr Degree|10000|High Risk|5|0|0
32164|F|S|2 yr Degree|10000|High Risk|5|0|0
32165|M|D|2 yr Degree|10000|High Risk|5|0|0
32166|F|D|2 yr Degree|10000|High Risk|5|0|0
32167|M|W|2 yr Degree|10000|High Risk|5|0|0
32168|F|W|2 yr Degree|10000|High Risk|5|0|0
32169|M|U|2 yr Degree|10000|High Risk|5|0|0
32170|F|U|2 yr Degree|10000|High Risk|5|0|0
32171|M|M|4 yr Degree|10000|High Risk|5|0|0
32172|F|M|4 yr Degree|10000|High Risk|5|0|0
32173|M|S|4 yr Degree|10000|High Risk|5|0|0
32174|F|S|4 yr Degree|10000|High Risk|5|0|0
32175|M|D|4 yr Degree|10000|High Risk|5|0|0
32176|F|D|4 yr Degree|10000|High Risk|5|0|0
32177|M|W|4 yr Degree|10000|High Risk|5|0|0
32178|F|W|4 yr Degree|10000|High Risk|5|0|0
32179|M|U|4 yr Degree|10000|High Risk|5|0|0
32180|F|U|4 yr Degree|10000|High Risk|5|0|0
32181|M|M|Advanced Degree|10000|High Risk|5|0|0
32182|F|M|Advanced Degree|10000|High Risk|5|0|0
32183|M|S|Advanced Degree|10000|High Risk|5|0|0
32184|F|S|Advanced Degree|10000|High Risk|5|0|0
32185|M|D|Advanced Degree|10000|High Risk|5|0|0
32186|F|D|Advanced Degree|10000|High Risk|5|0|0
32187|M|W|Advanced Degree|10000|High Risk|5|0|0
32188|F|W|Advanced Degree|10000|High Risk|5|0|0
32189|M|U|Advanced Degree|10000|High Risk|5|0|0
32190|F|U|Advanced Degree|10000|High Risk|5|0|0
32191|M|M|Unknown|10000|High Risk|5|0|0
32192|F|M|Unknown|10000|High Risk|5|0|0
32193|M|S|Unknown|10000|High Risk|5|0|0
32194|F|S|Unknown|10000|High Risk|5|0|0
32195|M|D|Unknown|10000|High Risk|5|0|0
32196|F|D|Unknown|10000|High Risk|5|0|0
32197|M|W|Unknown|10000|High Risk|5|0|0
32198|F|W|Unknown|10000|High Risk|5|0|0
32199|M|U|Unknown|10000|High Risk|5|0|0
32200|F|U|Unknown|10000|High Risk|5|0|0
32201|M|M|Primary|500|Unknown|5|0|0
32202|F|M|Primary|500|Unknown|5|0|0
32203|M|S|Primary|500|Unknown|5|0|0
32204|F|S|Primary|500|Unknown|5|0|0
32205|M|D|Primary|500|Unknown|5|0|0
32206|F|D|Primary|500|Unknown|5|0|0
32207|M|W|Primary|500|Unknown|5|0|0
32208|F|W|Primary|500|Unknown|5|0|0
32209|M|U|Primary|500|Unknown|5|0|0
32210|F|U|Primary|500|Unknown|5|0|0
32211|M|M|Secondary|500|Unknown|5|0|0
32212|F|M|Secondary|500|Unknown|5|0|0
32213|M|S|Secondary|500|Unknown|5|0|0
32214|F|S|Secondary|500|Unknown|5|0|0
32215|M|D|Secondary|500|Unknown|5|0|0
32216|F|D|Secondary|500|Unknown|5|0|0
32217|M|W|Secondary|500|Unknown|5|0|0
32218|F|W|Secondary|500|Unknown|5|0|0
32219|M|U|Secondary|500|Unknown|5|0|0
32220|F|U|Secondary|500|Unknown|5|0|0
32221|M|M|College|500|Unknown|5|0|0
32222|F|M|College|500|Unknown|5|0|0
32223|M|S|College|500|Unknown|5|0|0
32224|F|S|College|500|Unknown|5|0|0
32225|M|D|College|500|Unknown|5|0|0
32226|F|D|College|500|Unknown|5|0|0
32227|M|W|College|500|Unknown|5|0|0
32228|F|W|College|500|Unknown|5|0|0
32229|M|U|College|500|Unknown|5|0|0
32230|F|U|College|500|Unknown|5|0|0
32231|M|M|2 yr Degree|500|Unknown|5|0|0
32232|F|M|2 yr Degree|500|Unknown|5|0|0
32233|M|S|2 yr Degree|500|Unknown|5|0|0
32234|F|S|2 yr Degree|500|Unknown|5|0|0
32235|M|D|2 yr Degree|500|Unknown|5|0|0
32236|F|D|2 yr Degree|500|Unknown|5|0|0
32237|M|W|2 yr Degree|500|Unknown|5|0|0
32238|F|W|2 yr Degree|500|Unknown|5|0|0
32239|M|U|2 yr Degree|500|Unknown|5|0|0
32240|F|U|2 yr Degree|500|Unknown|5|0|0
32241|M|M|4 yr Degree|500|Unknown|5|0|0
32242|F|M|4 yr Degree|500|Unknown|5|0|0
32243|M|S|4 yr Degree|500|Unknown|5|0|0
32244|F|S|4 yr Degree|500|Unknown|5|0|0
32245|M|D|4 yr Degree|500|Unknown|5|0|0
32246|F|D|4 yr Degree|500|Unknown|5|0|0
32247|M|W|4 yr Degree|500|Unknown|5|0|0
32248|F|W|4 yr Degree|500|Unknown|5|0|0
32249|M|U|4 yr Degree|500|Unknown|5|0|0
32250|F|U|4 yr Degree|500|Unknown|5|0|0
32251|M|M|Advanced Degree|500|Unknown|5|0|0
32252|F|M|Advanced Degree|500|Unknown|5|0|0
32253|M|S|Advanced Degree|500|Unknown|5|0|0
32254|F|S|Advanced Degree|500|Unknown|5|0|0
32255|M|D|Advanced Degree|500|Unknown|5|0|0
32256|F|D|Advanced Degree|500|Unknown|5|0|0
32257|M|W|Advanced Degree|500|Unknown|5|0|0
32258|F|W|Advanced Degree|500|Unknown|5|0|0
32259|M|U|Advanced Degree|500|Unknown|5|0|0
32260|F|U|Advanced Degree|500|Unknown|5|0|0
32261|M|M|Unknown|500|Unknown|5|0|0
32262|F|M|Unknown|500|Unknown|5|0|0
32263|M|S|Unknown|500|Unknown|5|0|0
32264|F|S|Unknown|500|Unknown|5|0|0
32265|M|D|Unknown|500|Unknown|5|0|0
32266|F|D|Unknown|500|Unknown|5|0|0
32267|M|W|Unknown|500|Unknown|5|0|0
32268|F|W|Unknown|500|Unknown|5|0|0
32269|M|U|Unknown|500|Unknown|5|0|0
32270|F|U|Unknown|500|Unknown|5|0|0
32271|M|M|Primary|1000|Unknown|5|0|0
32272|F|M|Primary|1000|Unknown|5|0|0
32273|M|S|Primary|1000|Unknown|5|0|0
32274|F|S|Primary|1000|Unknown|5|0|0
32275|M|D|Primary|1000|Unknown|5|0|0
32276|F|D|Primary|1000|Unknown|5|0|0
32277|M|W|Primary|1000|Unknown|5|0|0
32278|F|W|Primary|1000|Unknown|5|0|0
32279|M|U|Primary|1000|Unknown|5|0|0
32280|F|U|Primary|1000|Unknown|5|0|0
32281|M|M|Secondary|1000|Unknown|5|0|0
32282|F|M|Secondary|1000|Unknown|5|0|0
32283|M|S|Secondary|1000|Unknown|5|0|0
32284|F|S|Secondary|1000|Unknown|5|0|0
32285|M|D|Secondary|1000|Unknown|5|0|0
32286|F|D|Secondary|1000|Unknown|5|0|0
32287|M|W|Secondary|1000|Unknown|5|0|0
32288|F|W|Secondary|1000|Unknown|5|0|0
32289|M|U|Secondary|1000|Unknown|5|0|0
32290|F|U|Secondary|1000|Unknown|5|0|0
32291|M|M|College|1000|Unknown|5|0|0
32292|F|M|College|1000|Unknown|5|0|0
32293|M|S|College|1000|Unknown|5|0|0
32294|F|S|College|1000|Unknown|5|0|0
32295|M|D|College|1000|Unknown|5|0|0
32296|F|D|College|1000|Unknown|5|0|0
32297|M|W|College|1000|Unknown|5|0|0
32298|F|W|College|1000|Unknown|5|0|0
32299|M|U|College|1000|Unknown|5|0|0
32300|F|U|College|1000|Unknown|5|0|0
32301|M|M|2 yr Degree|1000|Unknown|5|0|0
32302|F|M|2 yr Degree|1000|Unknown|5|0|0
32303|M|S|2 yr Degree|1000|Unknown|5|0|0
32304|F|S|2 yr Degree|1000|Unknown|5|0|0
32305|M|D|2 yr Degree|1000|Unknown|5|0|0
32306|F|D|2 yr Degree|1000|Unknown|5|0|0
32307|M|W|2 yr Degree|1000|Unknown|5|0|0
32308|F|W|2 yr Degree|1000|Unknown|5|0|0
32309|M|U|2 yr Degree|1000|Unknown|5|0|0
32310|F|U|2 yr Degree|1000|Unknown|5|0|0
32311|M|M|4 yr Degree|1000|Unknown|5|0|0
32312|F|M|4 yr Degree|1000|Unknown|5|0|0
32313|M|S|4 yr Degree|1000|Unknown|5|0|0
32314|F|S|4 yr Degree|1000|Unknown|5|0|0
32315|M|D|4 yr Degree|1000|Unknown|5|0|0
32316|F|D|4 yr Degree|1000|Unknown|5|0|0
32317|M|W|4 yr Degree|1000|Unknown|5|0|0
32318|F|W|4 yr Degree|1000|Unknown|5|0|0
32319|M|U|4 yr Degree|1000|Unknown|5|0|0
32320|F|U|4 yr Degree|1000|Unknown|5|0|0
32321|M|M|Advanced Degree|1000|Unknown|5|0|0
32322|F|M|Advanced Degree|1000|Unknown|5|0|0
32323|M|S|Advanced Degree|1000|Unknown|5|0|0
32324|F|S|Advanced Degree|1000|Unknown|5|0|0
32325|M|D|Advanced Degree|1000|Unknown|5|0|0
32326|F|D|Advanced Degree|1000|Unknown|5|0|0
32327|M|W|Advanced Degree|1000|Unknown|5|0|0
32328|F|W|Advanced Degree|1000|Unknown|5|0|0
32329|M|U|Advanced Degree|1000|Unknown|5|0|0
32330|F|U|Advanced Degree|1000|Unknown|5|0|0
32331|M|M|Unknown|1000|Unknown|5|0|0
32332|F|M|Unknown|1000|Unknown|5|0|0
32333|M|S|Unknown|1000|Unknown|5|0|0
32334|F|S|Unknown|1000|Unknown|5|0|0
32335|M|D|Unknown|1000|Unknown|5|0|0
32336|F|D|Unknown|1000|Unknown|5|0|0
32337|M|W|Unknown|1000|Unknown|5|0|0
32338|F|W|Unknown|1000|Unknown|5|0|0
32339|M|U|Unknown|1000|Unknown|5|0|0
32340|F|U|Unknown|1000|Unknown|5|0|0
32341|M|M|Primary|1500|Unknown|5|0|0
32342|F|M|Primary|1500|Unknown|5|0|0
32343|M|S|Primary|1500|Unknown|5|0|0
32344|F|S|Primary|1500|Unknown|5|0|0
32345|M|D|Primary|1500|Unknown|5|0|0
32346|F|D|Primary|1500|Unknown|5|0|0
32347|M|W|Primary|1500|Unknown|5|0|0
32348|F|W|Primary|1500|Unknown|5|0|0
32349|M|U|Primary|1500|Unknown|5|0|0
32350|F|U|Primary|1500|Unknown|5|0|0
32351|M|M|Secondary|1500|Unknown|5|0|0
32352|F|M|Secondary|1500|Unknown|5|0|0
32353|M|S|Secondary|1500|Unknown|5|0|0
32354|F|S|Secondary|1500|Unknown|5|0|0
32355|M|D|Secondary|1500|Unknown|5|0|0
32356|F|D|Secondary|1500|Unknown|5|0|0
32357|M|W|Secondary|1500|Unknown|5|0|0
32358|F|W|Secondary|1500|Unknown|5|0|0
32359|M|U|Secondary|1500|Unknown|5|0|0
32360|F|U|Secondary|1500|Unknown|5|0|0
32361|M|M|College|1500|Unknown|5|0|0
32362|F|M|College|1500|Unknown|5|0|0
32363|M|S|College|1500|Unknown|5|0|0
32364|F|S|College|1500|Unknown|5|0|0
32365|M|D|College|1500|Unknown|5|0|0
32366|F|D|College|1500|Unknown|5|0|0
32367|M|W|College|1500|Unknown|5|0|0
32368|F|W|College|1500|Unknown|5|0|0
32369|M|U|College|1500|Unknown|5|0|0
32370|F|U|College|1500|Unknown|5|0|0
32371|M|M|2 yr Degree|1500|Unknown|5|0|0
32372|F|M|2 yr Degree|1500|Unknown|5|0|0
32373|M|S|2 yr Degree|1500|Unknown|5|0|0
32374|F|S|2 yr Degree|1500|Unknown|5|0|0
32375|M|D|2 yr Degree|1500|Unknown|5|0|0
32376|F|D|2 yr Degree|1500|Unknown|5|0|0
32377|M|W|2 yr Degree|1500|Unknown|5|0|0
32378|F|W|2 yr Degree|1500|Unknown|5|0|0
32379|M|U|2 yr Degree|1500|Unknown|5|0|0
32380|F|U|2 yr Degree|1500|Unknown|5|0|0
32381|M|M|4 yr Degree|1500|Unknown|5|0|0
32382|F|M|4 yr Degree|1500|Unknown|5|0|0
32383|M|S|4 yr Degree|1500|Unknown|5|0|0
32384|F|S|4 yr Degree|1500|Unknown|5|0|0
32385|M|D|4 yr Degree|1500|Unknown|5|0|0
32386|F|D|4 yr Degree|1500|Unknown|5|0|0
32387|M|W|4 yr Degree|1500|Unknown|5|0|0
32388|F|W|4 yr Degree|1500|Unknown|5|0|0
32389|M|U|4 yr Degree|1500|Unknown|5|0|0
32390|F|U|4 yr Degree|1500|Unknown|5|0|0
32391|M|M|Advanced Degree|1500|Unknown|5|0|0
32392|F|M|Advanced Degree|1500|Unknown|5|0|0
32393|M|S|Advanced Degree|1500|Unknown|5|0|0
32394|F|S|Advanced Degree|1500|Unknown|5|0|0
32395|M|D|Advanced Degree|1500|Unknown|5|0|0
32396|F|D|Advanced Degree|1500|Unknown|5|0|0
32397|M|W|Advanced Degree|1500|Unknown|5|0|0
32398|F|W|Advanced Degree|1500|Unknown|5|0|0
32399|M|U|Advanced Degree|1500|Unknown|5|0|0
32400|F|U|Advanced Degree|1500|Unknown|5|0|0
32401|M|M|Unknown|1500|Unknown|5|0|0
32402|F|M|Unknown|1500|Unknown|5|0|0
32403|M|S|Unknown|1500|Unknown|5|0|0
32404|F|S|Unknown|1500|Unknown|5|0|0
32405|M|D|Unknown|1500|Unknown|5|0|0
32406|F|D|Unknown|1500|Unknown|5|0|0
32407|M|W|Unknown|1500|Unknown|5|0|0
32408|F|W|Unknown|1500|Unknown|5|0|0
32409|M|U|Unknown|1500|Unknown|5|0|0
32410|F|U|Unknown|1500|Unknown|5|0|0
32411|M|M|Primary|2000|Unknown|5|0|0
32412|F|M|Primary|2000|Unknown|5|0|0
32413|M|S|Primary|2000|Unknown|5|0|0
32414|F|S|Primary|2000|Unknown|5|0|0
32415|M|D|Primary|2000|Unknown|5|0|0
32416|F|D|Primary|2000|Unknown|5|0|0
32417|M|W|Primary|2000|Unknown|5|0|0
32418|F|W|Primary|2000|Unknown|5|0|0
32419|M|U|Primary|2000|Unknown|5|0|0
32420|F|U|Primary|2000|Unknown|5|0|0
32421|M|M|Secondary|2000|Unknown|5|0|0
32422|F|M|Secondary|2000|Unknown|5|0|0
32423|M|S|Secondary|2000|Unknown|5|0|0
32424|F|S|Secondary|2000|Unknown|5|0|0
32425|M|D|Secondary|2000|Unknown|5|0|0
32426|F|D|Secondary|2000|Unknown|5|0|0
32427|M|W|Secondary|2000|Unknown|5|0|0
32428|F|W|Secondary|2000|Unknown|5|0|0
32429|M|U|Secondary|2000|Unknown|5|0|0
32430|F|U|Secondary|2000|Unknown|5|0|0
32431|M|M|College|2000|Unknown|5|0|0
32432|F|M|College|2000|Unknown|5|0|0
32433|M|S|College|2000|Unknown|5|0|0
32434|F|S|College|2000|Unknown|5|0|0
32435|M|D|College|2000|Unknown|5|0|0
32436|F|D|College|2000|Unknown|5|0|0
32437|M|W|College|2000|Unknown|5|0|0
32438|F|W|College|2000|Unknown|5|0|0
32439|M|U|College|2000|Unknown|5|0|0
32440|F|U|College|2000|Unknown|5|0|0
32441|M|M|2 yr Degree|2000|Unknown|5|0|0
32442|F|M|2 yr Degree|2000|Unknown|5|0|0
32443|M|S|2 yr Degree|2000|Unknown|5|0|0
32444|F|S|2 yr Degree|2000|Unknown|5|0|0
32445|M|D|2 yr Degree|2000|Unknown|5|0|0
32446|F|D|2 yr Degree|2000|Unknown|5|0|0
32447|M|W|2 yr Degree|2000|Unknown|5|0|0
32448|F|W|2 yr Degree|2000|Unknown|5|0|0
32449|M|U|2 yr Degree|2000|Unknown|5|0|0
32450|F|U|2 yr Degree|2000|Unknown|5|0|0
32451|M|M|4 yr Degree|2000|Unknown|5|0|0
32452|F|M|4 yr Degree|2000|Unknown|5|0|0
32453|M|S|4 yr Degree|2000|Unknown|5|0|0
32454|F|S|4 yr Degree|2000|Unknown|5|0|0
32455|M|D|4 yr Degree|2000|Unknown|5|0|0
32456|F|D|4 yr Degree|2000|Unknown|5|0|0
32457|M|W|4 yr Degree|2000|Unknown|5|0|0
32458|F|W|4 yr Degree|2000|Unknown|5|0|0
32459|M|U|4 yr Degree|2000|Unknown|5|0|0
32460|F|U|4 yr Degree|2000|Unknown|5|0|0
32461|M|M|Advanced Degree|2000|Unknown|5|0|0
32462|F|M|Advanced Degree|2000|Unknown|5|0|0
32463|M|S|Advanced Degree|2000|Unknown|5|0|0
32464|F|S|Advanced Degree|2000|Unknown|5|0|0
32465|M|D|Advanced Degree|2000|Unknown|5|0|0
32466|F|D|Advanced Degree|2000|Unknown|5|0|0
32467|M|W|Advanced Degree|2000|Unknown|5|0|0
32468|F|W|Advanced Degree|2000|Unknown|5|0|0
32469|M|U|Advanced Degree|2000|Unknown|5|0|0
32470|F|U|Advanced Degree|2000|Unknown|5|0|0
32471|M|M|Unknown|2000|Unknown|5|0|0
32472|F|M|Unknown|2000|Unknown|5|0|0
32473|M|S|Unknown|2000|Unknown|5|0|0
32474|F|S|Unknown|2000|Unknown|5|0|0
32475|M|D|Unknown|2000|Unknown|5|0|0
32476|F|D|Unknown|2000|Unknown|5|0|0
32477|M|W|Unknown|2000|Unknown|5|0|0
32478|F|W|Unknown|2000|Unknown|5|0|0
32479|M|U|Unknown|2000|Unknown|5|0|0
32480|F|U|Unknown|2000|Unknown|5|0|0
32481|M|M|Primary|2500|Unknown|5|0|0
32482|F|M|Primary|2500|Unknown|5|0|0
32483|M|S|Primary|2500|Unknown|5|0|0
32484|F|S|Primary|2500|Unknown|5|0|0
32485|M|D|Primary|2500|Unknown|5|0|0
32486|F|D|Primary|2500|Unknown|5|0|0
32487|M|W|Primary|2500|Unknown|5|0|0
32488|F|W|Primary|2500|Unknown|5|0|0
32489|M|U|Primary|2500|Unknown|5|0|0
32490|F|U|Primary|2500|Unknown|5|0|0
32491|M|M|Secondary|2500|Unknown|5|0|0
32492|F|M|Secondary|2500|Unknown|5|0|0
32493|M|S|Secondary|2500|Unknown|5|0|0
32494|F|S|Secondary|2500|Unknown|5|0|0
32495|M|D|Secondary|2500|Unknown|5|0|0
32496|F|D|Secondary|2500|Unknown|5|0|0
32497|M|W|Secondary|2500|Unknown|5|0|0
32498|F|W|Secondary|2500|Unknown|5|0|0
32499|M|U|Secondary|2500|Unknown|5|0|0
32500|F|U|Secondary|2500|Unknown|5|0|0
32501|M|M|College|2500|Unknown|5|0|0
32502|F|M|College|2500|Unknown|5|0|0
32503|M|S|College|2500|Unknown|5|0|0
32504|F|S|College|2500|Unknown|5|0|0
32505|M|D|College|2500|Unknown|5|0|0
32506|F|D|College|2500|Unknown|5|0|0
32507|M|W|College|2500|Unknown|5|0|0
32508|F|W|College|2500|Unknown|5|0|0
32509|M|U|College|2500|Unknown|5|0|0
32510|F|U|College|2500|Unknown|5|0|0
32511|M|M|2 yr Degree|2500|Unknown|5|0|0
32512|F|M|2 yr Degree|2500|Unknown|5|0|0
32513|M|S|2 yr Degree|2500|Unknown|5|0|0
32514|F|S|2 yr Degree|2500|Unknown|5|0|0
32515|M|D|2 yr Degree|2500|Unknown|5|0|0
32516|F|D|2 yr Degree|2500|Unknown|5|0|0
32517|M|W|2 yr Degree|2500|Unknown|5|0|0
32518|F|W|2 yr Degree|2500|Unknown|5|0|0
32519|M|U|2 yr Degree|2500|Unknown|5|0|0
32520|F|U|2 yr Degree|2500|Unknown|5|0|0
32521|M|M|4 yr Degree|2500|Unknown|5|0|0
32522|F|M|4 yr Degree|2500|Unknown|5|0|0
32523|M|S|4 yr Degree|2500|Unknown|5|0|0
32524|F|S|4 yr Degree|2500|Unknown|5|0|0
32525|M|D|4 yr Degree|2500|Unknown|5|0|0
32526|F|D|4 yr Degree|2500|Unknown|5|0|0
32527|M|W|4 yr Degree|2500|Unknown|5|0|0
32528|F|W|4 yr Degree|2500|Unknown|5|0|0
32529|M|U|4 yr Degree|2500|Unknown|5|0|0
32530|F|U|4 yr Degree|2500|Unknown|5|0|0
32531|M|M|Advanced Degree|2500|Unknown|5|0|0
32532|F|M|Advanced Degree|2500|Unknown|5|0|0
32533|M|S|Advanced Degree|2500|Unknown|5|0|0
32534|F|S|Advanced Degree|2500|Unknown|5|0|0
32535|M|D|Advanced Degree|2500|Unknown|5|0|0
32536|F|D|Advanced Degree|2500|Unknown|5|0|0
32537|M|W|Advanced Degree|2500|Unknown|5|0|0
32538|F|W|Advanced Degree|2500|Unknown|5|0|0
32539|M|U|Advanced Degree|2500|Unknown|5|0|0
32540|F|U|Advanced Degree|2500|Unknown|5|0|0
32541|M|M|Unknown|2500|Unknown|5|0|0
32542|F|M|Unknown|2500|Unknown|5|0|0
32543|M|S|Unknown|2500|Unknown|5|0|0
32544|F|S|Unknown|2500|Unknown|5|0|0
32545|M|D|Unknown|2500|Unknown|5|0|0
32546|F|D|Unknown|2500|Unknown|5|0|0
32547|M|W|Unknown|2500|Unknown|5|0|0
32548|F|W|Unknown|2500|Unknown|5|0|0
32549|M|U|Unknown|2500|Unknown|5|0|0
32550|F|U|Unknown|2500|Unknown|5|0|0
32551|M|M|Primary|3000|Unknown|5|0|0
32552|F|M|Primary|3000|Unknown|5|0|0
32553|M|S|Primary|3000|Unknown|5|0|0
32554|F|S|Primary|3000|Unknown|5|0|0
32555|M|D|Primary|3000|Unknown|5|0|0
32556|F|D|Primary|3000|Unknown|5|0|0
32557|M|W|Primary|3000|Unknown|5|0|0
32558|F|W|Primary|3000|Unknown|5|0|0
32559|M|U|Primary|3000|Unknown|5|0|0
32560|F|U|Primary|3000|Unknown|5|0|0
32561|M|M|Secondary|3000|Unknown|5|0|0
32562|F|M|Secondary|3000|Unknown|5|0|0
32563|M|S|Secondary|3000|Unknown|5|0|0
32564|F|S|Secondary|3000|Unknown|5|0|0
32565|M|D|Secondary|3000|Unknown|5|0|0
32566|F|D|Secondary|3000|Unknown|5|0|0
32567|M|W|Secondary|3000|Unknown|5|0|0
32568|F|W|Secondary|3000|Unknown|5|0|0
32569|M|U|Secondary|3000|Unknown|5|0|0
32570|F|U|Secondary|3000|Unknown|5|0|0
32571|M|M|College|3000|Unknown|5|0|0
32572|F|M|College|3000|Unknown|5|0|0
32573|M|S|College|3000|Unknown|5|0|0
32574|F|S|College|3000|Unknown|5|0|0
32575|M|D|College|3000|Unknown|5|0|0
32576|F|D|College|3000|Unknown|5|0|0
32577|M|W|College|3000|Unknown|5|0|0
32578|F|W|College|3000|Unknown|5|0|0
32579|M|U|College|3000|Unknown|5|0|0
32580|F|U|College|3000|Unknown|5|0|0
32581|M|M|2 yr Degree|3000|Unknown|5|0|0
32582|F|M|2 yr Degree|3000|Unknown|5|0|0
32583|M|S|2 yr Degree|3000|Unknown|5|0|0
32584|F|S|2 yr Degree|3000|Unknown|5|0|0
32585|M|D|2 yr Degree|3000|Unknown|5|0|0
32586|F|D|2 yr Degree|3000|Unknown|5|0|0
32587|M|W|2 yr Degree|3000|Unknown|5|0|0
32588|F|W|2 yr Degree|3000|Unknown|5|0|0
32589|M|U|2 yr Degree|3000|Unknown|5|0|0
32590|F|U|2 yr Degree|3000|Unknown|5|0|0
32591|M|M|4 yr Degree|3000|Unknown|5|0|0
32592|F|M|4 yr Degree|3000|Unknown|5|0|0
32593|M|S|4 yr Degree|3000|Unknown|5|0|0
32594|F|S|4 yr Degree|3000|Unknown|5|0|0
32595|M|D|4 yr Degree|3000|Unknown|5|0|0
32596|F|D|4 yr Degree|3000|Unknown|5|0|0
32597|M|W|4 yr Degree|3000|Unknown|5|0|0
32598|F|W|4 yr Degree|3000|Unknown|5|0|0
32599|M|U|4 yr Degree|3000|Unknown|5|0|0
32600|F|U|4 yr Degree|3000|Unknown|5|0|0
32601|M|M|Advanced Degree|3000|Unknown|5|0|0
32602|F|M|Advanced Degree|3000|Unknown|5|0|0
32603|M|S|Advanced Degree|3000|Unknown|5|0|0
32604|F|S|Advanced Degree|3000|Unknown|5|0|0
32605|M|D|Advanced Degree|3000|Unknown|5|0|0
32606|F|D|Advanced Degree|3000|Unknown|5|0|0
32607|M|W|Advanced Degree|3000|Unknown|5|0|0
32608|F|W|Advanced Degree|3000|Unknown|5|0|0
32609|M|U|Advanced Degree|3000|Unknown|5|0|0
32610|F|U|Advanced Degree|3000|Unknown|5|0|0
32611|M|M|Unknown|3000|Unknown|5|0|0
32612|F|M|Unknown|3000|Unknown|5|0|0
32613|M|S|Unknown|3000|Unknown|5|0|0
32614|F|S|Unknown|3000|Unknown|5|0|0
32615|M|D|Unknown|3000|Unknown|5|0|0
32616|F|D|Unknown|3000|Unknown|5|0|0
32617|M|W|Unknown|3000|Unknown|5|0|0
32618|F|W|Unknown|3000|Unknown|5|0|0
32619|M|U|Unknown|3000|Unknown|5|0|0
32620|F|U|Unknown|3000|Unknown|5|0|0
32621|M|M|Primary|3500|Unknown|5|0|0
32622|F|M|Primary|3500|Unknown|5|0|0
32623|M|S|Primary|3500|Unknown|5|0|0
32624|F|S|Primary|3500|Unknown|5|0|0
32625|M|D|Primary|3500|Unknown|5|0|0
32626|F|D|Primary|3500|Unknown|5|0|0
32627|M|W|Primary|3500|Unknown|5|0|0
32628|F|W|Primary|3500|Unknown|5|0|0
32629|M|U|Primary|3500|Unknown|5|0|0
32630|F|U|Primary|3500|Unknown|5|0|0
32631|M|M|Secondary|3500|Unknown|5|0|0
32632|F|M|Secondary|3500|Unknown|5|0|0
32633|M|S|Secondary|3500|Unknown|5|0|0
32634|F|S|Secondary|3500|Unknown|5|0|0
32635|M|D|Secondary|3500|Unknown|5|0|0
32636|F|D|Secondary|3500|Unknown|5|0|0
32637|M|W|Secondary|3500|Unknown|5|0|0
32638|F|W|Secondary|3500|Unknown|5|0|0
32639|M|U|Secondary|3500|Unknown|5|0|0
32640|F|U|Secondary|3500|Unknown|5|0|0
32641|M|M|College|3500|Unknown|5|0|0
32642|F|M|College|3500|Unknown|5|0|0
32643|M|S|College|3500|Unknown|5|0|0
32644|F|S|College|3500|Unknown|5|0|0
32645|M|D|College|3500|Unknown|5|0|0
